name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Sir Mario der Erste,5514546,Drachenepos,7920,765845,50,,882123986,148318
pacco2007,9845122,,,0,0,,881860457,257918
Die garstige Eule,10492217,,,0,0,,881215695,435305
Lord Helmchen 09,849804616,🌟GEX🌟,23019,1044665,4,,879984374,108056
Xanadu vom heiligen Berg,5343515,Bitcoin,9434,1099513,46,,879694811,70517
SiggivonBrule,8146496,🐉DragonRocker🏴‍☠️,7226,1214996,40,,878108700,259936
Sloborn,849130103,Sternthaler,3240,3753495,317,,878048714,163680
Daene,849394937,Black Phönix,17642,2368549,225,,877344357,200086
Morena D,850507203,King+Queens,3262,2219161,131,,877042580,115792
Boss1988,849995741,,,0,0,,875526091,172999
Peri Seven,851045160,,,0,0,,875062827,212670
MistressA die Blumige,8106180,,,0,0,,874655539,161845
-x- King Chris -x-,3307046,,,0,0,,872301380,179849
Pröbock,6230252,Freigeist,22,1547782,69,,872100058,101500
Mandan 312 die Jäger,3601139,Ocularius-clan,10644,1884243,181,,871042471,159678
joggerl der schreckliche,6906679,Dragonis,4798,1364300,8,,870963318,132045
Klops der Pops,5203304,Sternthaler,3240,726573,21,,870293019,105515
Leifr Eriksson,2925196,Jason der Grosse,18575,0,0,,870176845,116406
TTToooommm,7978827,Knights of Asgard,6,1415239,137,,869476473,307947
Falke PA,852211694,ρℓαуιηg αηgєℓѕ,92,1444652,46,,867501956,133430
Lord Tirion Lennister,2332954,,,0,0,,866374705,231677
Angel85,10263718,die sanftmütigen,1047,432145,83,,866074080,342585
Viktor262,9727930,V.I.P.,25198,0,0,,865939623,145917
Mona1909,850492634,Rising Crown,3780,1936135,224,,865818197,205572
horbinek,2312440,Die Arbeiter,635,22745,1,,864313073,128474
Aurelia 107,10074028,,,0,0,,864042988,256755
Larryson,3660200,Blechbüchsenarmee,21590,2070713,60,,863916628,78841
Lord Cyruss,7587044,,,0,0,,863866490,203557
Tenzin2016,3172784,Woodys Bierstube,14569,1022561,80,,863622681,109576
Rosalinde die Starke,3985957,,,0,0,,863038664,197159
Feury,5809701,Art of War,7,2217472,282,,863028007,177525
Der König Steiner,850053139,Hamburger Hanse,8586,3209222,540,,862553516,217820
M8y-Gndan,4088157,Altenheim,19293,0,0,,862280484,110563
Solomon der Prächtige,2947190,,,0,0,,861254992,231950
kaso76,4107895,,,0,0,,860238697,403401
gamblerEL,7858167,,,0,0,,859013513,99784
Mohrihssan,3966658,Lebensbaum 🌳 🇺🇦,2894,428042,23,,858325346,124391
lump89,850817741,Frei und Freundlich,11817,133505,32,,856135927,118609
Socke6000,5801904,Die Flitzpiepen 🦄,20795,5632505,1007,,855673191,293438
Dragon 147,7282202,Die 4 Musketiere UA,8902,0,0,,855636704,61047
Gaugamel,851649671,Die Donnervögel,11511,2925870,174,,854829582,172567
Muenstermann,7703113,Münsterland,24204,0,0,,854636429,204817
T.H.A.N.O.S,6596013,Frei und Freundlich,11817,7062511,569,,854634140,136017
kadeira,2312571,Freigeist,22,595056,27,,854422533,112310
Nevi,850951248,Yggdrasil,10153,4717882,418,,854105400,231844
Master-iceman-hupe,4131829,Die Arbeiter,635,0,0,,853529002,129718
Imbiss Bronko,8524617,,,0,0,,853372721,188147
- Drake -,849781406,Die Händler,1661,12514,1,,852659548,182276
Arimor 6719,849095578,Black Phönix,17642,762962,31,,852644995,235123
Corak,2925950,KEIN STRESS 🏖,14466,620424,83,,852503414,345731
Robbytoppy,8577416,Ü 50-OHNE PFLICHTEN,7652,554368,12,,850732183,133891
Nimmersatt60,7226261,Astra 💫 Australis,20187,2328350,462,,849996316,391945
Bärenmatze,851764931,Die Musketiere,6964,3966852,434,,849857335,164932
hollyman100,850579200,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1880597,205,,849155090,329727
W4lker,7811669,FGB🌹,21516,1571962,101,,848487058,108488
Löwine,8085400,🐉DragonRocker🏴‍☠️,7226,7773808,212,,848006930,164895
Amarinta,5085784,,,0,0,,847817291,206907
zaphod beeblebrox 42,4440687,,,16275,8,,847697620,172555
tribun123s,850308290,Lost Legion,19543,2576111,117,,845957482,74015
Mitfreundlichenfüßen,7052581,Singleplayer United,24941,0,0,,845452490,235087
TitanMerlin,9184239,Mucky´s Clan,13220,0,0,,844972312,143238
samsung 59,3402905,ρℓαуιηg αηgєℓѕ,92,2447271,260,,842553455,200243
Ennrode die Gute,849775917,🐉DragonRocker🏴‍☠️,7226,3375775,230,,840699056,173825
Tini die Kriegerische,3251029,,,0,0,,840534660,268483
Red Eyes Dracu,2482215,🕊Gorgonen🕊,4888,2719634,201,,838744696,75064
baba123,8981168,Bravehearts,16086,4008395,473,,838286506,162503
tinakite,8003950,Dragon Riders,159,3064194,353,,836972803,243492
Leander 928 der Mächtige,851265755,*Just for Fun*,1181,3997333,352,,836043343,240571
Eifelfürst,9891341,Helden der Birne,5088,1561908,281,,835812436,263251
juergenp 65,6458414,Stern des Südens,11150,4153758,164,,835304607,55451
Thenar,9676145,Freie Hansestädte,33,0,0,,835213184,221488
Surania aus Tule,5099328,🇮🇱Sitara🇺🇦,4988,0,0,,833438655,264804
Sonora,850531655,Taj 🕌 Mahal,16562,2898617,395,,832445524,294361
Beste 2,851685949,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2768504,291,,832339395,310736
sp4wn,2484841,Winterschlaf,22140,0,0,,831801251,201170
Wahl Braunschweiger Jr.,2780655,,,0,0,,831465118,167714
Annofrau2015,7960717,Kommune,5397,2762757,321,,831325245,269336
Ratan der Weise,8172449,*Die Weltenbummler*,6865,1975395,147,,831188411,279270
LöwenherzHarry2,6799131,Wespenrentner,23331,0,0,,831133603,194174
Mumpitz der Große,4039312,Helden der Birne,5088,107648,24,,831099542,174418
Andrew I,810087,Freie Hansestädte,33,515629,23,,830505227,147950
Methos80,5960242,Wölfe von Angmar,1663,0,0,,830012975,222231
Bundesbibo,5773656,Dragonis,4798,0,0,,829011234,164342
Höngger,4649143,Freiheit 🕊️,894,3489592,344,,827802568,180035
Hippolyta 1644 der Löwe,4492908,Die Händler,1661,1776841,261,,827606712,220962
Oberbefehlshaber Hartmut,849168687,*Die Weltenbummler*,6865,4478401,345,,827497874,97410
v. Westfalen der Gejagte,7669712,Templer of Baal,9926,-170096,45,,827346573,147899
veryon der schreckliche,7583642,,,0,0,,826669990,200454
Peter1106,850001037,Frei und Freundlich,11817,1703044,132,,823901697,136834
wowif007,5099082,Mosel Götter,18118,912075,36,,823599313,99969
Ritter-Peter,3442227,,,-5208473,16,,820666626,176087
wolf1908,2317330,Nebenwelten,3983,0,0,,820041775,301077
Samson der Coole,9936740,Freigeist,22,1007614,18,,818271078,184019
Dieros9001,8669817,Legati Minervae,13956,3366773,361,,818191996,192141
kinggeorg,8597115,Goats of Sparta,10522,686210,59,,816018299,172130
Meisterwirt,5197137,Dragonis,4798,2292901,39,,815383752,136408
Teutox der Erste,848968304,nur so,3050,277839,13,,815198144,66664
Neoice,850558446,Simply Irresistible,20073,609352,30,,814990972,174971
jil75,849398277,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2287195,401,,814706967,393149
Knopfi der Grosse,3731684,ρℓαуιηg αηgєℓѕ,92,3458824,343,,814477160,176834
dakinis,5489725,,,0,0,,813123720,200788
Aurelian123,5770202,Legati Minervae,13956,0,0,,813020834,148261
19cappa81,5217523,ρℓαуιηg αηgєℓѕ,92,3629786,280,,811762968,214895
J*O*K*E*R,5640382,nur so,3050,198680,9,,810058849,121124
Listiger Kojote,9704833,꧁ Barrelhouse no7 ꧂,16609,1763467,95,,809343083,208638
Terminator der zweite,5286837,Freigeist,22,2043051,219,,808027405,87328
King Wacker,850288186,Von der Insel,8427,3478772,982,,807682168,566579
Deadly Penguin,848892864,,,0,0,,806867384,222362
Cicero der Schlaue,850190005,,,0,0,,804460836,212272
Bujakascha89,9138587,,,0,0,,804148859,282508
Dark Venom,5075659,😇Engel+Strategen🈲,60,947583,17,,803362657,107605
Bagpipe,3136567,Bag-Piper,1609,2058607,346,,802359199,180364
Yanisa,760115,🐉DragonRocker🏴‍☠️,7226,3066608,258,,801785684,346047
HeMa1,849467815,Kommune,5397,2452830,58,,801431541,145065
Schimmelpilz,3006878,Rumtreiber,23529,1921363,286,,799931512,224459
Phily,9510834,Das schwarze Auge,124,510126,114,,799050521,163240
Ulrich III,2783796,Spiel_Pause.,23149,20872,8,,798954689,131796
First Strike x,9732188,Klein aber gemein^^,24078,2080605,319,,798530795,193246
Gustav I Leo,3162054,Shadow Hunter,17937,2751040,400,,797677735,204679
khirbet,2594706,,,0,0,,797288188,127501
Thoreber,5772175,Einsteiger,22389,7480119,723,,796796920,181320
RaDi der Erbauer,2347611,,,0,0,,796071925,125705
Zar Karl I.,850529430,,,0,0,,795840632,267732
sLiCKeR der Gütige,6187738,🥂 No Duties 🍻,22233,0,0,,795217424,212999
LadyBrightEyes,8176336,Black Phönix,17642,2147660,133,,794919375,124853
Dubkai,8792000,,,0,0,,794788055,194379
Mjölnir der erste,849629463,Nur Spielen,15660,3036961,246,,794416604,119633
RAULdeSOUZA,850694397,🥇 Neuaufsteher 🥇,12806,5022597,740,,793511765,489205
Icemann2.0,851191098,Horde 🕊🇺🇦,3441,8307158,497,,793223045,160667
RoenRado,850022240,,,0,0,,793081335,212246
Nimwen,3752419,Ancients,12870,0,0,,793045322,239166
Peacewarrior77,2876473,Die Muskeltiere,1276,640760,101,,792902900,119941
Titan-X,6808831,🇺🇦 Friedliche Händ,862,2295827,38,,792665684,132345
Tule,2710476,Black Phönix,17642,880265,35,,791238973,172112
Haleu3,10550492,🕊 Grenzgänger 🕊,12219,1434433,88,,790887950,124201
Aithienne,2348678,🕊Gorgonen🕊,4888,4654990,442,,789815270,132292
Vogelfeder,6112210,Urgestein,11095,0,0,,789209081,151482
Romy Hüpferle,10321889,Frei und Freundlich,11817,6446399,546,,789165743,192726
Scholle007,8671003,Frei und Freundlich,11817,503500,9,,787600785,99825
Marius der Ewige,3782370,Dragon Riders,159,3061027,256,,787118564,123954
Fetze,852150174,🌟Gilead🌟,3165,3944860,486,,785390650,151672
Adlerone der l.,7718028,Götterbande,3358,412852,8,,784880717,126745
derlaibacher,10490801,Carolus Magnus,12592,1641140,386,,784208015,309224
derdenHebelnichtzieht,849070897,,,0,0,,784137733,172572
kleineshaus,4622188,meineruh,25157,0,0,,784096409,139486
Steinwühler,850051968,Fairy Trade,68,8734961,717,,783310145,280633
MCFE,10246265,Zornroeschen,23905,1429700,145,,781444509,216229
Freddy Harley,9047994,Ü 50-OHNE PFLICHTEN,7652,985399,89,,781195811,161495
GreatSirLanselot,852255525,⬆️UpGrade*,25718,5672986,851,,781129664,217708
Dhaulagiri8167,2331231,Frei und Freundlich,11817,534712,30,,781058373,103104
Schmiseng,2070598,Ancients,12870,0,0,,781053227,225812
Erik der Schwede,2692621,Die Bewahrer,447,324642,26,,780762710,53080
domdegrande,851739513,🕊 Quo Vadis 🕊,2017,5327744,709,,779584790,223201
TomDragon,852348923,Taj 🕌 Mahal,16562,16358686,969,,779037803,379520
Gallean der Wissende,9610329,Stern des Südens,11150,51332,14,,778850913,159186
Mr Zissou,849069001,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,402217,116,,778619552,381550
Kleinnetzer,10174582,Spaß und Handel,12794,4095076,344,,778383742,104914
Tombom von Gara Gen Tor,8964900,Amis Krümel,24024,0,0,,778194049,179233
mimi623,850590652,Knights of Asgard,6,1521396,152,,777814970,236404
Nike 688 die Gesegnete,8538240,🌹Spielen zum Spaß🌷,6977,1374710,83,,777322713,104235
Louis van Pale,849938380,Spassecke,7428,4409929,437,,777309637,248886
Lars der Große193,5614747,,,0,0,,777190934,157756
Nitroglycerin,6917338,,,0,0,,776643347,252612
HeiligerSchnauzer,4829498,Die Bruderschaft,10326,2579254,32,,776028678,96234
Sophokles 719 der Gütige,5350470,Das Grauen,2677,1143133,76,,775926036,174327
Hazard,9804124,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,6319521,596,,775774134,164226
Reiner Zufall 22,1400164,,,0,0,,771917906,196140
kstanger,2597353,Freigeist,22,371779,11,,771724010,122566
Ritter der Kokosnüsse,5796608,Die EISERNEN,6835,1025422,78,,771227168,77011
-Ted-,848905024,Next Generation,16,502660,80,,771096895,201884
DoUrden,849267547,,,0,0,,771017054,288136
wotano,2332527,,,0,0,,770621467,70551
Manu19099,849551786,,,0,0,,770560435,214062
William 734 der Gnädige,9677932,,,0,0,,769529900,113636
Jackle Parkmann,10198439,,,0,0,,767249058,178692
Unbeatable Nightmare,850019248,🐉DragonRocker🏴‍☠️,7226,1478877,130,,766587774,299915
Derfel King,850677307,,,0,0,,766395497,212243
Majestix vom Erfttal,3944647,Nordeifeler,4530,642278,21,,765613157,44040
Andre070,849069810,,,0,0,,764822645,226206
Aud Stjal,852587320,Godan daginn,21415,5201177,454,,764543081,156504
Elektra 330 die Mächtige,3762816,Bitcoin,9434,0,0,,762970133,325233
steffkopf die coole,4959616,Die freien Völker,267,1038072,27,,762610327,142758
Roddy291170,9459320,Dragon Riders,159,2202210,100,,762481114,194186
Avitus 400,8016491,Black Phönix,17642,4775825,362,,762070503,157893
Rökkva die Dunkle,851810570,🔥 Feuersterne ⭐️,13890,926083,230,,761323230,364217
Nike 1,5452514,🔥 Feuersterne ⭐️,13890,1017572,75,,761043840,181210
Alisabeth die Gütige,9230420,ρℓαуιηg αηgєℓѕ,92,1653879,392,,760339039,309624
Lexie,851915880,Die Arbeiter,635,715107,24,,759657272,191853
Arno Nym,10022356,Hoch_die_Tassen,15464,9241792,901,,759654234,283515
Domitia 1818 die Jägerin,851043973,Frei und Freundlich,11817,2379220,573,,759582380,403788
Ravnar der Schwarze,851892017,🔥 Feuersterne ⭐️,13890,446924,0,,758388628,377532
Kopedo,2389073,😇Engel+Strategen🈲,60,0,0,,758235536,111396
Unigator,848912490,Uni´´Gilde,22289,1907796,135,,757859015,182714
Uthret von Schattenburg,8364377,,,0,0,,756645623,144472
Volker I.,849556616,,,0,0,,753956430,540802
Nibor1211,3755302,Harleywood,20869,433833,2,,753867645,159993
Michael von Deschain,3830257,🌟Gilead🌟,3165,1040402,262,,753849322,482425
Blume53,9483620,Himmels Reiter,5719,777812,119,,753086325,179688
Wurmbi,9410375,,,0,0,,752597157,157607
mavie is ghz67,851259496,Eulenspelunke,25730,3817499,329,,752565182,173987
sl33pyLupin,9041888,,,0,0,,752308510,162888
404N0TF0UND,852591027,Kommune,5397,2280068,232,,750233411,210188
Macan GTS,2319090,Das schwarze Auge,124,4927167,141,,750166170,66997
Rettbär,10126154,,,0,0,,749464893,164528
KarlOvackoKingDingeling,10238159,Scheiß da Hund drauf,24045,313220,0,,749462660,163581
Serval Savan,9940181,,,0,0,,748290659,163234
Metze der Erste,10410179,Frei und Freundlich,11817,6874777,736,,747390402,140773
Phitor,852054833,Hamburger Hanse,8586,5234957,700,,746431687,242042
Schwarzwaldhexe,7142369,Krähennest,11372,0,0,,744127135,137017
RMODE,5337262,Art of War,7,0,0,,743358130,119318
affenjunge13,4125371,🕊Frodos Freunde🕊,18707,812411,134,,742722392,147890
Lord Simon92,2563866,D. Unerschrockenenᵁᴬ,13198,0,0,,741731088,84565
Joe die Mücke,8609547,Die Arbeiter,635,4115597,559,,740830346,375962
hitecc,9176527,,,0,0,,739163644,146147
Samuel der Jäger,4370354,,,0,0,,738059655,171521
TitusMaxus,3930079,Hessian Dragons,109,1050422,275,,737405000,392557
Vortigern 168 der Weiße,2841426,,,0,0,,736680124,175632
Triplexus 03,5199253,,,0,0,,735354216,150095
Werner neu,4672085,🐉DragonRocker🏴‍☠️,7226,3267618,69,,735109911,129391
Anshinsan,851079635,Hamburger Hanse,8586,5911537,1125,,734417683,263663
Vivika,2162612,Holidaycamp,14494,3861646,433,,734161230,128705
Clair Delune,4910557,Maison de la lune,17710,1418526,139,,732262638,102281
Freifrau Jo,850600096,Herz aus Gold,22417,0,0,,731864027,94263
Kordelius der Jäger,2709321,nord,23869,0,0,,731604965,151013
Hanswurscht 123,2902450,Spaß und Handel,12794,675760,53,,731354106,85324
roeder01,7744410,Dragon Riders,159,830137,76,,730916978,146280
Sun Tse,850175162,,,0,0,,730879475,187467
Baxmann88,851716211,Black Phönix,17642,4985261,719,,730582797,190324
neilyounginfo,850645842,Insane Guardians,18918,3717801,349,,729617013,169960
Hanks27,7874859,Kommune,5397,1879522,84,,729310774,148744
Neras,851969467,Die Händler,1661,1559843,24,,726434699,170585
Imperator Rex,850421643,Gallifrey1,19681,1128561,115,,725414018,99348
Brat Putt,3518065,Fairy Trade,68,0,0,,724623674,81701
Erik 698 der Weise,7313827,One,4953,0,0,,724444458,121076
Rigoberto1983,7870132,,,0,0,,724382388,246347
AdrianDerWeise,849625130,Die Relaxten,7643,0,0,,723488618,130958
max198919,462734,FunFighters,3537,10813022,315,,723393818,202123
Radikus91,8732135,,,0,0,,723249087,163701
tobsi26,3980246,Barbarossa,957,383314,105,,721761361,115924
Conqueror-AUT,5926887,,,0,0,,721149053,241724
Gizmos Ghost,7835264,KEIN STRESS 🏖,14466,3184578,434,,720989209,257733
Elektra 197 die Rächerin,2709998,,,0,0,,720389430,154800
Bertl der 6,849281636,Spaß_am_Spiel,20137,1158197,113,,719788068,217627
Alter Schwede 2021,2904785,Die kleinen Strolche,7563,1980917,289,,719423979,174091
Santa Clown,3269756,,,0,0,,719368634,278952
Julian 773 der Düstere,849382559,Wirsindwiederda,18235,1920779,102,,718330713,86453
RABAKA,6489998,SHK,24411,0,0,,718247733,152139
Awg2019,9801075,Yggdrasil,10153,1495520,454,,718152857,333347
boroc,6788745,Only Ronin`s,17616,0,0,,717958217,327454
alface,851253150,Vagabund,21755,3407074,590,,714563344,233705
-Olympia-,7893976,Weisse Rose,6843,127825,32,,713694771,133890
IngeSpacken,4086018,,,0,0,,713307355,187644
Manu der Kluge,6732154,Die freien Völker,267,955715,54,,713085586,271114
Opi der Alte,2444383,ρℓαуιηg αηgєℓѕ,92,0,0,,712890970,98652
grazyflo,850576474,Keine Pflichten,13551,72820,14,,712829959,71621
HoB i,5543085,Die EISERNEN,6835,0,0,,712598350,131813
sylvretta,3500814,Die Bruderschaft,10326,0,0,,712582005,202892
Cajari,6856356,,,0,0,,711401343,176352
Yamiramausi,849705991,Taj 🕌 Mahal,16562,2843096,456,,711266198,315256
Hammernix,752300,Art of War,7,0,0,,710931923,130316
Hannibal 1971,3317370,Expendables & Falken,8004,0,0,,710754328,292594
Der-Wilde,2444107,Freigeist,22,1544910,0,,710328428,104446
mona lisa 55,849069517,Black Phönix,17642,1630208,543,,709968710,555604
MCBrummi,1113955,Spaß und Handel,12794,2109273,306,,708120882,218798
Drautze,8332549,Cree,22432,1730456,184,,706403059,177289
Iwan67,4763645,Cookie Rangers,5079,1440720,318,,705596016,209888
Kitsune.,850631703,Yggdrasil,10153,2775223,268,,705051857,168148
Robert 407 der Tapfere,7062040,,,0,0,,704602777,89862
tschop64,9113153,Spirit of Herkules,21272,6582905,926,,704459559,469366
juriXX,365720,,,0,0,,704120356,137150
The darkness 9999,2781847,🇺🇦 Friedliche Händ,862,0,0,,702844823,113395
Sir Marko von Sachsen,5397269,Jolly Roger,394,258277,355,,702684155,921444
Tommes771,6157519,Helden der Birne,5088,187500,37,,700209390,180859
Sined,851547562,Spirit of Herkules,21272,3206206,630,,699910469,256106
cookie257,851110172,🐿️ Sciurus🐿️,17369,1254180,56,,698803716,109540
animal,851108677,modjo 🇺🇦,8194,3773857,580,,698065018,340280
Imperator Simon,848974741,Die Urlauber,18774,3280364,315,,697998329,187789
keles,852803139,Dragon Riders,159,9300505,1057,,697006714,244250
codman82,2350642,🇺🇦 Friedliche Händ,862,0,0,,696232048,137353
Ricco,4616267,Gotcha,18340,3300147,638,,694851409,278789
Ansch04,10484892,Bravehearts,16086,5687326,569,,694523810,216967
hilde456,3083145,Hin und Wieder,25549,38391,13,,694128638,95646
Cuboro,2776093,,,0,0,,694025145,177673
Champion31,2477779,Knights of Asgard,6,2305943,77,,693628388,113046
chiii,851087624,nur so,3050,516000,13,,693547289,52200
Magic Malu,851825208,🐉DragonRocker🏴‍☠️,7226,423252,7,,693513234,254641
Zerev,8814947,Götterbande,3358,694389,2,,693487423,318483
Eva die Große76,9738863,FunFighters,3537,5344198,132,,693065833,183832
Maalula die Weise,849586321,ρℓαуιηg αηgєℓѕ,92,2197287,272,,692153465,125510
Lenzmacher,5194733,W-A-S,25077,462840,39,,691468203,89970
unknowns1985,3245509,,,0,0,,690091263,81419
Franz der Wolf,8494033,Neu-Drachenfels,11825,1346524,10,,689875847,75282
SH1NZ0N79,4245661,TheMoerl,16190,0,0,,689745763,88837
Arwid63,6705018,,,0,0,,689566922,202242
briske,5448775,,,0,0,,689082304,126292
Gra1986,4719625,Weisse Rose,6843,2841459,280,,687806286,166721
Beumchen,849514917,Die EISERNEN,6835,8153430,371,,687799172,91781
kurti242,9231687,Astra 💫 Australis,20187,4197135,414,,687423150,195815
kkahro,4096608,Die Handelsgilde,480,370775,74,,686501295,119865
Haieking67,852480375,Die Musketiere,6964,9683012,1054,,686446561,184028
Erik Drosselbart,849052218,Hinkelstein,21802,3634283,374,,685940363,143355
utzetown,850688906,Zwanglos mit Spaß,10066,48525,2,,685549868,35900
Noledamus,849003869,🐉DragonRocker🏴‍☠️,7226,3417816,142,,684010870,277047
Onetown,2872629,,,0,0,,682435619,72921
Marhoc1909,6045334,Die Tavernenhocker,4833,1628767,26,,682350972,111498
Sternschnuppe 30,852760356,Katz und Kater 🐺,25306,1872337,238,,680625535,232777
-Toy-,2213709,#m#m#a#i#,12002,458025,41,,680291065,85936
lecter88,851918388,,,0,0,,680279410,167021
Vielspieler,3993092,⚫️ Black Pearl ⚫️,21695,2220570,224,,679231119,150975
SchrecklicherErzengel,6562222,PokerstarsElite,313,1354034,136,,678927135,160889
Kuran,6576496,Armed Apes,1671,0,0,,678661334,352258
--Mdb--,2327585,,,0,0,,678478977,157782
CapitanVallo,8702296,Santiano,23876,293350,11,,678310849,101686
Karlsberg,4363886,Die Minititanen,7296,1491862,65,,678283394,64352
Antoniette,3261183,🥇 Neuaufsteher 🥇,12806,1363760,302,,677959329,278099
Livianus der Tapfere,849726630,Das schwarze Auge,124,736663,61,,677847950,75305
sammarion,2340653,Nudels,22448,689790,72,,677355708,118958
Herzog von Forge,3504641,🥇 Neuaufsteher 🥇,12806,1089081,226,,676985185,270442
Mukel,8907109,,,0,0,,676535363,174985
salabim,4625526,"Gott kennt Gnade, Jo",4895,0,0,,676042074,130493
*Mücke*,2317124,,,0,0,,675637291,151040
Eric der größte 1,6223674,Freie Hansestädte,33,1318829,82,,673128378,69467
sushi64,3498532,Knights of Asgard,6,1281701,74,,672982586,138257
PrimroseDeath,3523832,,,0,0,,672787127,167599
Yannick der Neunte,4603545,Dragonis,4798,478338,9,,670334616,132950
qwax,849470947,Germanien,1052,1526840,129,,669172178,100094
Achi 1440,851892185,ρℓαуιηg αηgєℓѕ,92,1196214,167,,667607325,340151
snaggel75,2655539,,,0,0,,667124925,166101
Umkech,2329325,,,0,0,,666875203,144477
Wedler,4830930,🇺🇦 Nemesis 🇺🇦,3701,1054526,101,,666243271,111353
Vespii,10448504,,,0,0,,665757948,280484
blackXwiddow,5953155,😇Engel+Strategen🈲,60,1522686,54,,665104190,112769
Dina KB,4730390,⚔ GoV ⚔  🕊,6768,1862214,480,,664822036,259945
endlich,849459319,FGB🌹,21516,1598653,46,,664272715,91237
Holger B-HH1964H,9448438,Black Phönix,17642,5026791,715,,664090740,532152
Razodos Devexhill,9606365,,,0,0,,663695894,134785
O.N.G.,4145598,Art of War,7,0,0,,663213841,131080
Chris 2056,7989366,,,0,0,,662859359,150287
XolorinX,3747555,,,0,0,,661475036,157446
Vespasian 449 der Gütige,4049920,Vespas Homeoffice,19754,2157559,272,,661065750,110534
deffner,9568111,Fairy Trade,68,1562042,186,,660703011,111559
Perikles 89 der Schöne,2592692,,,0,0,,660609679,122210
Sir Ander,850281062,FGB🌹,21516,2549932,480,,659890387,237304
Lausbüble,5117364,,,0,0,,659641676,81855
El Barto 81,3980215,Handel & Wandel,4033,0,0,,659331036,120917
Conan Barbar,852895287,Die Donnervögel,11511,6730295,659,,658313597,175988
berti321,3069166,Fritzlos der kleine,1393,0,0,,657684018,118250
Pauli12,8452263,Einfach so nebenbei,10010,1006728,88,,657670242,127403
manber,9846890,rollo´s welt,16465,538119,104,,657092371,130676
Cute Alisa,849967332,Enterprise,877,5103253,404,,656843520,87502
Cloudine,9184163,Mucky´s Clan,13220,0,0,,656788474,113974
Odin 21 WM,849484750,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,3756983,669,,656411108,263407
Boss393,5051032,Art of War,7,0,0,,656392505,108474
Yuna die Furchtlose,850562043,Rising Crown,3780,2620289,637,,656353603,424521
brenoli,851997606,Outsiders,343,585767,19,,656171237,114652
P.i.x.e.l.i.n.e.,850237341,Dragon Riders,159,1570360,1188,,655554805,460548
Fürst Fejodor,849695514,Sternthaler,3240,3321990,541,,655341787,242913
Kaiser Philipp 19882,850949475,,,0,0,,655150120,175459
Tacitus 1106 der Falke,852378312,Bierbrauer,12818,8498711,213,,654791914,97470
*Bigo*,9554760,Next Generation,16,1487655,270,,654598295,577694
Mad M,848886757,Astra 💫 Australis,20187,378325,24,,654516062,322221
König Gerhard 1,3599432,Cleopratas Reich,2321,0,0,,653558564,145670
007m,4612930,RELIC HUNTERS,2803,451059,78,,653482336,130818
Momentum die Weise,9983305,,,0,0,,652977103,115243
Marvellous,1449512,,,0,0,,652273853,142906
VividFelix,10288828,Wirsindwiederda,18235,721837,49,,652115960,95577
Kiko710,8423461,,,0,0,,652104050,219232
Hamburg1978,3006445,,,0,0,,651928006,135633
GeKoSaar,850318789,🐿️ Sciurus🐿️,17369,4834170,136,,651687238,97652
Decius 453 der Retter,7689503,Next Generation,16,532560,31,,651380210,119692
Red Saralonde,852744891,Black Phönix,17642,4565194,907,,651308576,230168
Tommotom,9180358,,,0,0,,650527321,217259
Kloppeck76,851699488,Die Arbeiter,635,1586083,433,,650278645,338727
Mia die Verdammte,8541904,Garde der Verdammten,18643,0,0,,649764632,146416
Oalamr,5402301,Knights of Asgard,6,2096163,129,,649417052,317409
www.lea,4565463,🐉DragonRocker🏴‍☠️,7226,2159360,232,,649324528,368565
Gubli,7250665,TnT007,9233,313715,19,,648479043,65996
Gunther der 1.,3202298,Das Grauen,2677,0,0,,648119515,84884
Tony der Schlächter,851293250,,,0,0,,646997199,281994
Lenchen Lani,850192607,Helden der Birne,5088,588380,105,,646819370,339911
Lord of Tempel,5435311,🕊Frodos Freunde🕊,18707,3632689,307,,646794681,80847
Luxor 2,2345124,Next Generation,16,230451,17,,646502827,106562
Beyono von Meridor,849859836,Unterschlupf 4.0,25218,4748992,523,,646333598,141352
blaubeerhorst,6614797,Neumond,7004,2608596,93,,646188973,82587
Hammerhead4,3757005,Bierkeller,2915,939033,12,,645815646,72781
Timo Beil Fon,8505884,,,0,0,,645418373,95032
Wehrseiffen,3798660,Nordeifeler,4530,656243,72,,644861397,56688
axt50,10494867,,,0,0,,643815407,268410
John-R-Blade,3196613,Die freien Völker,267,1026569,67,,643749711,80661
FrankB75,7667972,Stadtverwaltung,723,714728,61,,643662124,104618
kockot,5130377,🤘🍻Biergarten🍻🤘,19939,857945,33,,643631105,92417
MaximusXXI,851492744,🐉DragonRocker🏴‍☠️,7226,1386803,9,,643407777,209086
Lotte09,3498522,Knights of Asgard,6,2164848,241,,642315644,127347
